Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|classYear
21990232564888|2555|2004
21990232565648|3014|2003
24189255811116|5987|2006
24189255817311|5152|2004
24189255819860|6621|2001
24189255821162|6797|2000
26388279067685|2208|1999
26388279068324|5521|2003
26388279070648|4512|2007
26388279072759|2552|2004
26388279073423|2559|2000
26388279073821|3011|2003
26388279074509|1577|1998
26388279074590|1856|2004
26388279076840|5040|2005
28587302322597|7878|2002
28587302322946|3007|2007
28587302327495|2208|2001
28587302330098|5942|2002
28587302331366|1602|2006
30786325581030|3013|2003
30786325581441|5528|2012
30786325582447|1612|2004
30786325583367|5867|1999
30786325583686|2206|2006
30786325585312|7899|2004
30786325586311|7895|2005
30786325587744|5495|2001
32985348835852|7885|2006
32985348836287|3011|2011
32985348836556|6345|2005
32985348837519|2697|1999
32985348842698|3015|2003
32985348842917|5047|2006
32985348843190|2212|2008
35184372094078|2980|2001
35184372097342|6473|2005
3780|3012|2003
7398|5947|2003
7453|2180|2002
7763|2211|2007
9491|3010|2008
10009|2212|2010
2199023256816|3014|2002
2199023258537|2209|2003
2199023260902|4751|2000
2199023262031|5188|2001
2199023264744|2212|2008
4398046511904|5988|2001
4398046517155|6798|2006
4398046519575|5802|2008
6597069767149|6439|2007
6597069767679|6149|2009
6597069767836|5867|2006
6597069770535|6186|2009
6597069771202|5188|2007
6597069772484|3006|2004
8796093023561|6002|2003
8796093023991|7893|2004
8796093024419|2214|2002
8796093027161|6151|2004
8796093029658|1849|2003
8796093030225|2331|2003
8796093030404|2557|1998
10995116278436|5063|2007
10995116278874|3012|2000
10995116281472|6617|1998
10995116282278|3011|2003
10995116283040|1960|1998
10995116283253|2212|2001
10995116283452|7945|2009
10995116284087|2208|2007
10995116284346|1855|2002
10995116284361|3010|2002
10995116286636|1804|2008
10995116287048|4582|2005
13194139538151|3761|2005
13194139542945|5522|2003
17592186047583|2832|2005
17592186051827|2833|2007
17592186051974|6672|2006
17592186052380|3010|2006
19791209300771|3009|2006
19791209303470|5527|2005
19791209303477|2209|2011
19791209306620|2210|2007
19791209306709|5524|2010
19791209306766|5270|2003
21990232558026|2832|2004
21990232559344|6483|1999
21990232559368|5521|2001
21990232562227|3011|2002
21990232564124|3007|2010
21990232564822|6801|1999
24189255811240|4592|2000
24189255811953|6554|2001
24189255812862|3009|2008
24189255812964|2523|2008
24189255814339|4512|2010
24189255818097|2246|2011
24189255818787|3011|2003
26388279068716|5982|2007
26388279068985|1854|2008
26388279073807|2827|2006
26388279074616|2370|2003
26388279075726|3011|2003
26388279076046|2205|2004
28587302326086|3007|2003
28587302330101|2210|2006
28587302330186|6150|2008
28587302330916|3006|2002
28587302332123|3006|2004
30786325578370|2829|2005
30786325579117|2209|2009
30786325579738|2834|2008
30786325580682|1988|2006
30786325584273|1975|2002
30786325586711|3007|2007
30786325587844|1956|2006
32985348833796|4991|2004
32985348835517|6805|1999
32985348835923|6437|2004
32985348840936|2944|2009
32985348843573|4597|2002
32985348844015|1604|2002
32985348844266|2348|2008
35184372090643|4243|2006
959|6197|2004
2698|5979|2006
3585|5167|2005
3627|4940|2001
4279|4595|2007
7073|4557|2003
7480|2725|2001
7550|2205|2005
8061|2214|2010
10981|7901|2007
2199023256586|5038|2010
2199023258445|6301|2005
2199023264438|1981|2010
2199023264507|1802|2008
2199023265453|5044|2004
4398046511332|2649|2005
4398046514685|5145|2008
4398046516155|5517|2003
4398046516605|6436|2000
4398046518066|1868|2005
4398046521266|6169|2006
6597069767301|1643|2010
6597069767359|2209|2003
6597069767457|2555|2001
6597069770017|7894|2011
6597069770871|6205|2006
6597069771849|5979|2004
6597069772017|5270|2003
8796093022668|2832|2011
8796093028220|2206|2006
8796093031844|2563|2006
10995116284039|1804|2003
10995116285817|1984|2010
10995116286031|4940|2008
10995116287025|5979|2005
10995116287197|1896|2002
13194139535697|5523|2003
13194139541740|5265|2003
15393162792715|7899|2004
15393162793286|2940|2007
15393162793965|5140|1998
15393162794087|4990|2000
15393162794363|1849|2007
15393162795046|5499|2004
15393162795843|4983|1999
15393162798167|2941|2003
15393162798302|2213|2000
17592186047707|6667|2005
17592186048556|5802|2005
17592186049188|7894|2010
17592186049682|2435|2002
17592186052005|6544|2002
17592186052209|1806|1999
17592186053487|4516|2001
19791209300828|3007|2004
19791209301329|2209|2006
19791209303571|1851|2002
19791209306156|5045|2008
19791209308120|5037|2004
21990232556642|4746|2003
21990232556891|6797|2002
21990232557366|5157|2001
21990232559827|4514|2004
21990232562519|3012|2007
21990232564009|5943|2002
24189255813181|1644|2006
24189255818606|1917|2002
26388279068331|2205|2003
26388279069055|5038|2004
28587302322743|7899|2009
28587302328175|4580|2009
28587302328506|5132|2007
28587302330174|1980|2006
28587302331465|7894|2003
30786325583252|2211|2011
30786325583618|7893|2004
30786325584652|2300|2006
32985348835185|4746|2008
32985348839818|2526|2000
32985348842280|5270|2005
32985348843867|6344|2008
3274|4513|2008
4848|7897|2006
8116|2211|2007
10024|4943|2001
2199023256125|6199|2006
2199023259523|2829|2010
2199023263247|2518|2009
2199023264042|2886|2006
2199023265049|5526|2007
2199023265324|2556|2004
4398046511736|2298|2008
4398046517157|2452|2002
4398046519223|6623|2002
4398046519625|5171|2003
4398046521939|2268|2007
6597069768981|7873|2005
6597069769313|3059|2002
6597069771994|6552|2007
6597069772607|1855|2000
6597069773262|6796|2003
6597069773640|5057|2003
6597069776072|1851|2003
6597069776592|2836|2006
8796093025144|5122|2006
8796093026878|7900|2006
8796093030138|3010|2008
8796093030215|3012|2002
10995116279283|4992|2004
10995116288076|2521|2001
10995116288322|2207|2003
10995116288717|2212|2007
13194139533784|3923|2008
13194139534430|3008|2011
13194139535574|1957|2006
13194139536841|2523|2005
13194139541651|4598|2004
13194139542656|5529|2004
15393162789769|3007|2006
15393162790275|1851|2003
15393162796172|3009|2005
15393162796620|6149|2004
15393162797547|2205|2002
15393162797778|2206|2002
17592186045238|5942|2006
17592186046824|2690|1999
17592186048670|2374|2003
17592186049447|5530|2011
17592186051255|7894|2001
17592186052762|1985|2001
17592186055240|1595|2002
19791209300404|6461|2009
19791209301791|6801|2002
19791209309385|5159|2010
19791209309784|4992|2001
21990232560235|1852|2002
21990232560514|6801|2005
21990232561231|2827|2007
21990232562053|2207|2006
21990232563286|1846|2002
21990232563474|1840|2002
24189255815044|2212|2002
24189255816286|5364|2004
24189255819178|1601|1999
24189255820788|1806|2004
24189255820923|2205|2002
24189255821918|6440|2001
26388279066928|3008|2002
26388279068620|2829|2004
26388279072730|5527|2000
28587302324289|2211|2004
28587302325203|2211|2003
28587302327166|1857|2003
28587302329807|4947|2006
28587302330973|3010|2003
28587302333175|5527|2006
30786325580011|5143|2007
30786325582323|4536|2005
30786325582428|5986|2009
30786325584459|3011|2005
30786325587134|1644|2006
32985348834605|2207|2004
32985348835400|6148|2003
32985348836239|2456|2002
32985348837267|3010|2006
35184372092330|3008|1999
1847|3009|2000
2214|5987|2003
3962|5041|2007
4577|3014|2006
8150|6150|2000
9107|5988|2010
10400|3011|2003
2199023259726|4995|2007
2199023260838|2214|2002
2199023264266|1814|2009
2199023264388|5980|2007
2199023265126|5806|2002
4398046511442|4519|2005
4398046513915|5264|2002
4398046514155|2209|2009
4398046514514|6309|2004
4398046514585|7893|2004
4398046517144|1851|2008
4398046518346|3007|2008
4398046521445|3009|2005
6597069767571|5263|2001
6597069773330|4751|2004
8796093023017|2836|2004
8796093026331|2213|2001
8796093032138|3013|2001
10995116281525|2211|2009
10995116282910|4991|2000
10995116284056|2829|2010
13194139533770|1849|2006
13194139539462|4511|2001
15393162790430|3013|2009
15393162790737|1807|2002
15393162791418|5981|2003
15393162791723|1961|2006
15393162792980|1802|2006
15393162793789|2207|2008
15393162794572|1854|2003
15393162796423|3014|2006
15393162797540|2205|1998
15393162798363|1808|2007
17592186045044|4529|2002
17592186047473|2214|2000
17592186048332|3462|2001
17592186049318|3006|2002
17592186049541|5145|2004
17592186050123|5527|2002
17592186050642|2698|2008
17592186052013|4368|2009
17592186052664|4983|2002
19791209301749|6541|2005
19791209309574|6479|2002
21990232555803|2977|2000
21990232556500|5523|2008
21990232560129|1975|2002
21990232561209|2206|2008
21990232564206|4518|2008
24189255812419|4518|2010
24189255816237|3007|2004
24189255819603|5988|2003
24189255820909|4991|2004
24189255821062|2210|2000
26388279067003|2206|2004
26388279069507|2438|2007
26388279069508|5805|2008
26388279072841|6616|2008
26388279073211|4953|2003
26388279074580|5183|2002
26388279075996|2978|2004
26388279076579|4671|1998
28587302323229|4750|2008
28587302324670|4936|2006
28587302325529|4598|2003
28587302328820|4808|2003
28587302329337|6483|2002
30786325580042|5263|2002
30786325580772|5847|2007
30786325582791|4515|2000
30786325583400|5528|2003
30786325586528|5949|2002
32985348833798|2449|2004
32985348835108|5165|2008
32985348836061|3006|2006
32985348837718|2214|2001
32985348840537|4943|2004
32985348842575|5265|2002
32985348843072|5266|2003
4607|2836|2011
8104|1989|1999
8808|3049|2008
2199023257939|2300|2007
2199023259920|7878|2003
2199023261317|5266|1999
2199023261814|3012|1998
2199023263260|6148|1999
2199023263448|5521|2009
2199023264087|5147|2007
4398046514418|4947|1999
6597069766993|5185|2004
6597069767407|2210|2010
6597069767884|2527|2002
6597069768646|4401|2005
6597069769055|5172|2004
6597069769100|2209|2010
6597069770893|7895|2010
6597069773565|2207|1999
6597069775839|6441|2002
6597069776655|1606|2004
8796093024572|3008|2002
8796093024611|2833|2005
8796093027211|4952|2005
10995116279298|3015|2004
10995116282548|1988|2002
10995116284671|5984|2002
10995116286752|1581|2001
10995116286820|2368|2008
10995116287979|6623|2007
13194139534770|2211|2002
13194139535422|5265|2012
13194139537150|6480|2008
13194139537496|1987|2010
13194139539294|6863|2001
13194139539987|4024|2010
13194139540538|5045|2006
13194139540951|5169|1999
15393162796633|5140|2004
15393162797363|2441|2003
15393162797684|2206|2002
15393162797795|6394|2008
17592186047687|2208|2003
17592186054147|6616|2009
17592186054446|2213|2003
17592186055044|5268|2003
19791209300190|5267|2000
19791209301664|2207|2008
19791209306452|5863|2001
19791209308865|1849|2003
19791209310125|4591|2006
21990232556441|6475|2005
21990232556833|5529|2008
21990232563359|6164|2010
21990232565617|3008|2000
21990232565733|6555|2007
24189255813712|2206|2005
24189255816341|7899|2004
24189255819907|2426|2000
24189255820971|2458|2009
24189255821392|6625|2006
24189255821763|6360|2002
26388279066795|3012|2003
26388279068235|6801|2007
26388279068724|2207|2007
26388279070008|6128|2004
26388279071875|5524|2006
26388279075172|2206|2007
26388279075608|6149|2002
26388279075773|4946|2009
26388279076185|2208|2008
26388279076412|6392|2007
28587302326479|2210|2007
28587302327943|3013|2001
28587302331780|6674|2007
28587302332603|3006|2008
28587302332701|2205|2005
30786325579180|2213|1999
30786325580467|1743|2007
30786325580605|4991|2009
30786325584239|2209|2003
30786325587896|2206|2006
32985348835335|2242|2004
32985348836604|1635|2004
32985348837812|2206|2006
32985348842012|5865|2006
998|2178|2005
7011|5983|1999
9333|2836|2002
10550|2210|2009
2199023257390|1944|2007
4398046514487|5268|2007
4398046517457|3012|2001
6597069768275|1581|2002
6597069768496|2940|2004
6597069772944|2209|2010
6597069777235|6197|2011
8796093022727|3011|2006
8796093026337|2488|1998
8796093027858|3015|2002
10995116278224|5497|2002
10995116281308|3012|2008
10995116285046|2209|2009
13194139536590|5527|2009
13194139537008|1806|2004
13194139543588|5040|2008
15393162790300|1578|2004
15393162796413|6799|2002
17592186044592|4669|2004
17592186051890|5037|2006
17592186052377|7901|1999
17592186055312|2208|1999
19791209301538|6476|2006
19791209302191|5271|2008
19791209302480|5001|2004
19791209302810|2690|2000
19791209305780|4511|2003
19791209307591|2208|2002
19791209309231|6674|1999
21990232562820|5805|2002
21990232563984|2207|2007
24189255813447|2368|2004
24189255814005|2211|2004
24189255815982|2453|2004
24189255816579|6151|2003
26388279067574|6166|2006
26388279071958|5988|2008
26388279075618|3011|2005
26388279077068|2212|2011
28587302331209|5521|2001
28587302332029|2832|2002
30786325578640|1958|2004
30786325579512|7900|2007
30786325579853|1808|2005
30786325581473|5046|2011
30786325582663|2206|2008
30786325584649|6166|2002
30786325585360|5808|2007
30786325586819|2455|2006
32985348833676|2206|2002
32985348834373|7892|2002
32985348835582|6148|2007
32985348835764|6439|2011
32985348835971|2181|2005
32985348838113|4530|2000
32985348842397|3015|2004
32985348843245|2307|2004
35184372098404|3006|2000
150|5040|2002
702|5046|2005
1793|6304|2001
1929|2830|2003
2530|5985|2005
4767|7901|2009
6110|6432|2004
9101|7897|2008
9954|2487|1999
2199023256310|3014|2007
2199023257630|6550|2007
2199023257736|4244|2003
2199023260376|6667|2003
2199023262760|2439|2008
2199023262762|6542|2007
2199023263607|2209|2009
4398046511257|6148|1999
4398046512662|1813|2002
4398046514989|2486|2007
4398046515423|3006|2001
6597069766719|2830|2005
6597069770471|4061|2002
6597069770520|6392|2005
6597069773413|5862|2004
6597069777561|6172|2007
8796093024014|5087|2003
8796093026225|4517|2001
8796093027328|5269|2004
8796093029700|2985|2008
10995116278210|7916|2005
10995116279596|3007|2001
10995116282803|2209|2001
13194139538311|5983|2004
15393162789655|1980|2008
15393162790167|4996|2001
15393162795447|2386|2006
15393162795534|3014|2004
17592186045085|4998|2005
17592186049389|4984|1999
17592186049995|6391|2008
17592186050722|1851|2008
17592186052651|1609|2001
17592186052741|2563|2008
19791209300572|2212|2002
19791209300874|4991|2003
19791209301543|4950|2000
19791209305013|2836|2003
19791209306603|2208|2005
19791209309370|2207|2005
19791209310900|4513|2005
21990232558884|7942|2003
21990232562672|1951|2010
21990232565897|5044|2008
26388279066830|6557|2006
26388279067561|6803|2006
26388279067910|5988|2000
26388279068034|3006|2003
26388279068113|5272|2000
26388279070031|6304|2003
26388279072065|5043|2005
26388279072619|2214|2004
26388279074127|6800|2006
26388279074345|6673|2004
26388279074494|5039|2003
26388279074913|4516|2000
26388279075075|2949|2005
26388279077557|2213|2011
28587302322939|1961|2008
28587302323964|7893|2006
28587302325083|3624|2009
28587302326291|2388|2000
28587302328013|3014|2007
28587302330362|5269|2002
28587302331227|2206|2004
28587302332391|7894|2002
28587302332495|4751|2005
30786325577964|1610|2005
30786325583086|7912|2003
30786325586650|3014|2003
30786325588571|3015|2008
32985348837971|2207|2006
32985348838000|5038|2008
32985348838034|5046|2010
32985348840765|7892|2002
32985348842270|2827|2006
35184372090770|2211|2007
35184372095093|6310|2002
2317|4748|2002
7243|4512|2010
2199023257240|6487|2005
2199023259354|2666|2006
2199023259989|5270|2000
2199023260072|6167|2006
2199023262234|6479|2004
2199023262712|2527|2006
2199023262716|7952|2002
4398046513084|3009|2005
4398046515318|2207|2004
4398046516418|1723|2009
4398046517753|2830|2002
4398046517804|6796|2004
4398046518845|2199|2007
4398046519923|2940|2006
4398046520225|5268|2002
4398046520454|2208|2003
6597069768540|4751|2002
6597069769941|6301|2002
6597069773924|3014|2008
6597069774751|6800|2005
6597069777240|2830|2005
8796093024532|6801|2009
8796093026304|3014|2004
8796093028026|5233|2010
8796093029037|4518|2007
8796093029156|2212|2005
8796093029689|6285|2003
8796093029724|5269|2003
8796093029762|5988|2008
8796093029876|6491|2009
10995116278286|2292|2008
10995116280872|5983|2003
10995116282149|6350|1999
10995116282665|3014|1999
10995116284411|3009|2009
10995116286769|3006|2001
13194139533439|4747|2007
13194139536438|3012|2008
13194139538625|6622|2001
13194139539033|7869|2008
13194139540583|7954|2007
13194139542264|3007|2010
13194139542865|3013|2002
15393162791233|7892|2002
15393162795179|4750|2000
17592186045792|4747|2007
17592186051479|6544|2002
19791209301554|1854|2006
19791209302613|1768|2010
19791209304430|2519|2003
19791209310090|6490|2005
19791209310654|4750|2007
21990232559900|5263|2002
21990232560753|6441|2010
21990232562927|2835|2009
21990232564050|5979|2004
21990232566097|6540|2006
21990232566155|2832|2005
21990232566217|1698|2006
24189255814191|5141|2005
26388279067625|7896|2010
26388279069650|3009|2001
26388279070218|2172|2003
26388279071051|2940|2006
26388279073179|1636|2004
26388279073943|2389|2004
28587302323682|5521|2009
28587302325954|6396|1999
28587302326940|4991|2008
