Person.id:START_ID(Person)|Organisation.id:END_ID(Organisation)|workFrom
30786325582444|536|2003
30786325585147|1025|2006
30786325585383|912|2003
30786325586118|1558|2009
30786325586118|1559|2009
30786325586118|1560|2006
30786325587674|545|2011
30786325587674|548|2010
32985348836700|1089|2007
32985348836700|1042|2007
32985348836700|1098|2008
32985348836700|1085|2007
32985348836700|1070|2007
32985348837383|25|2007
32985348837383|30|2008
32985348837401|704|2010
32985348838407|94|2010
32985348838407|95|2003
32985348839443|1075|2005
32985348839443|1048|2005
32985348839443|1065|2005
32985348842657|256|2004
32985348842657|252|2003
32985348842657|254|2003
32985348842978|169|2004
32985348843666|1104|2003
32985348843666|1092|2003
32985348843666|1062|2003
32985348843666|1023|2004
32985348843854|243|2009
32985348843854|244|2011
32985348843854|245|2009
32985348843854|221|2009
583|918|2010
3949|891|2007
5869|728|2004
6061|789|2011
6061|796|2011
6061|781|2009
6878|195|2005
6878|196|2005
6892|1091|2011
6892|1030|2008
6892|1048|2009
6892|1067|2009
6892|1051|2011
9017|1558|2010
9017|1559|2008
9017|1560|2008
9017|1561|2009
2199023255940|546|2006
2199023255940|547|2006
2199023255940|551|2005
2199023255940|553|2006
2199023255940|542|2006
2199023258111|596|2009
2199023258111|600|2008
2199023258111|601|2009
2199023258111|589|2008
2199023258111|606|2010
2199023260930|818|2002
2199023260930|819|2002
4398046512486|206|2007
6597069770838|497|2007
6597069770838|1139|2006
6597069770838|508|2006
6597069770838|492|2007
6597069770838|495|2007
6597069771482|913|2007
6597069771482|916|2008
6597069771482|934|2008
6597069771482|919|2008
6597069771482|907|2007
6597069772090|578|2004
6597069772689|113|2004
6597069772689|118|2003
6597069772689|120|2003
6597069772689|1007|2005
6597069772689|111|2003
6597069774862|1088|2006
6597069774862|1099|2006
6597069776133|544|2005
8796093022821|296|2005
8796093024728|1317|2008
8796093024728|1318|2011
8796093027216|1314|2005
8796093027216|1303|2003
8796093027216|1306|2004
8796093027771|1251|2007
8796093027771|1258|2008
8796093028980|112|2010
8796093028980|116|2005
8796093028980|120|2007
8796093028980|111|2005
8796093031546|947|2009
8796093031546|940|2008
10995116278976|564|2005
10995116278976|570|2005
10995116278976|557|2004
10995116278976|575|2005
10995116279236|978|2004
10995116279236|979|2009
10995116279236|973|2006
10995116279522|137|2011
10995116280116|1331|2004
10995116280116|1347|2004
10995116280116|1336|2005
10995116280116|1338|2004
10995116280534|550|2011
10995116280534|551|2012
10995116280534|554|2012
10995116280534|539|2011
10995116280534|540|2010
10995116281504|458|2007
10995116281504|460|2005
10995116282433|578|2008
10995116282433|565|2009
10995116282466|990|2011
10995116283424|164|2006
10995116283424|151|2007
10995116283424|184|2011
10995116287856|818|2005
10995116287856|819|2005
10995116287856|822|2003
13194139533927|935|2003
13194139533927|925|2004
13194139534915|928|2008
13194139534915|933|2008
13194139534915|921|2010
13194139534915|938|2009
13194139534915|926|2009
13194139541254|1504|2006
13194139541254|1509|2009
13194139541254|1461|2006
13194139543766|549|2000
13194139543766|552|1999
13194139543766|554|1999
13194139543766|539|1998
13194139543766|541|1998
13194139544214|400|2003
13194139544214|399|2002
15393162789090|1138|2007
15393162789090|1557|2007
15393162789090|1559|2006
15393162789090|1560|2006
15393162792584|620|2006
15393162792584|639|2006
15393162798156|916|2002
15393162798156|919|2001
15393162798156|921|2001
15393162798156|908|2003
15393162799044|553|2008
15393162799044|539|2009
15393162799044|542|2009
15393162799139|1312|2010
15393162799139|1315|2008
15393162799139|1316|2010
15393162799139|1303|2012
15393162799139|1319|2005
15393162799498|603|2008
15393162799498|604|2008
15393162799498|589|2008
17592186045078|400|2012
17592186045078|1573|2003
17592186045078|399|2003
17592186047298|476|2004
17592186047972|964|2009
17592186047972|772|2008
17592186047972|967|2008
17592186049357|549|2003
17592186049357|550|2003
17592186049357|554|2003
17592186049357|538|2002
17592186050758|552|2000
17592186050758|554|2000
17592186050758|543|2001
17592186050859|545|2004
17592186050859|546|2005
17592186050859|552|2005
17592186050969|928|2009
17592186050969|913|2009
17592186050969|931|2010
17592186050969|935|2009
17592186050969|925|2009
17592186052326|949|2007
17592186052326|965|2007
17592186052326|967|2007
17592186052326|955|2006
17592186053621|1558|2011
17592186053621|1560|2007
17592186054391|989|2000
19791209301217|1568|2004
19791209301217|1567|2005
19791209303580|448|2003
19791209303580|449|2004
19791209303580|467|2004
19791209303580|483|2004
19791209303580|442|2003
19791209306394|780|2006
19791209306394|781|2006
19791209306394|798|2005
19791209307974|933|2003
19791209309182|1026|2008
19791209309182|1074|2007
19791209309182|1046|2008
19791209309182|1053|2007
19791209309182|1070|2007
21990232561104|545|2000
21990232561104|552|2001
21990232561104|970|2001
21990232561104|541|1999
21990232562936|550|2006
21990232563274|544|2002
21990232563274|792|2003
21990232563274|779|2004
21990232565337|1175|2011
21990232565337|1176|2011
21990232565337|1177|2011
21990232565337|1178|2011
21990232565586|548|2010
21990232565844|0|2004
21990232565844|1110|2003
21990232565844|985|2003
21990232565844|955|2003
21990232565844|221|2003
24189255814450|1569|2004
24189255814450|1570|2004
24189255815662|538|2007
24189255816700|546|2010
24189255816700|553|2006
24189255816700|539|2007
24189255816700|540|2009
24189255817132|890|2009
24189255817132|875|2010
24189255817132|893|2009
24189255817132|894|2009
24189255817451|777|2007
24189255817451|170|2008
24189255820428|768|2001
24189255820428|770|2000
24189255820428|764|2001
24189255820428|766|2000
26388279067159|386|2005
26388279067159|388|2005
26388279067159|373|2005
26388279067562|552|2001
26388279068775|304|2004
26388279068775|967|2003
26388279068775|951|2003
26388279072962|936|2005
28587302324596|897|2003
28587302326977|790|2010
28587302326977|806|2009
28587302326977|796|2009
28587302326977|799|2009
28587302329931|925|2003
28587302331922|786|2006
28587302331922|807|2007
28587302331922|795|2007
28587302331922|781|2007
28587302331922|798|2007
28587302332636|930|2010
30786325579529|328|2008
30786325579529|329|2008
30786325579529|315|2008
30786325579529|317|2008
30786325579529|191|2007
30786325579799|1380|2003
30786325582087|897|2007
30786325582087|891|2007
30786325587163|758|2010
30786325587996|256|2001
30786325587996|257|2001
30786325587996|260|2002
30786325587996|253|2002
32985348837431|162|2003
32985348837431|139|2002
32985348837431|156|2002
32985348844276|768|2005
32985348844276|765|2003
32985348844276|975|2005
3764|887|2001
3764|889|2002
8553|514|2009
8553|1359|2012
8653|549|2010
10108|550|2004
2199023256351|919|2004
2199023256351|935|2003
2199023256351|920|2004
2199023256351|921|2004
2199023256351|924|2004
2199023265178|919|2012
2199023265178|921|2001
2199023265178|910|2005
2199023265755|564|2005
2199023265755|568|2004
2199023265755|569|2005
2199023265755|572|2004
4398046511185|803|2004
4398046512441|179|2012
4398046512441|147|2012
4398046512441|169|2007
4398046512441|174|2011
6597069769466|995|2005
6597069769466|983|2003
6597069769466|987|2002
6597069771824|400|2012
6597069773368|896|2009
6597069773368|897|2006
6597069773368|886|2012
6597069773779|1028|2008
6597069773779|1096|2007
6597069773779|1035|2007
8796093025994|306|2003
8796093025994|300|2002
8796093025994|303|2002
8796093027611|1558|2007
8796093027611|1561|2005
10995116278925|678|2001
10995116278925|680|2000
10995116279661|1240|2005
10995116281153|222|2011
10995116284352|1297|2008
10995116284352|1300|2008
10995116284352|1302|2009
10995116284371|552|2010
10995116284371|554|2010
10995116286366|171|2002
13194139533588|418|2012
13194139533588|425|2010
13194139533588|413|2010
13194139534548|912|2002
13194139534548|930|2002
13194139535127|551|2009
13194139536934|284|2011
13194139536934|285|2011
13194139536934|286|2011
13194139538602|1|2005
13194139538602|3|2012
13194139538602|5|2009
13194139538602|6|2007
13194139538825|551|2008
13194139538825|552|2008
13194139541730|913|2009
13194139541730|937|2008
13194139541730|905|2008
13194139541730|922|2009
13194139541730|925|2009
15393162790438|499|2009
15393162790438|506|2009
15393162790438|510|2009
15393162790462|543|2010
15393162791288|1558|2010
15393162791288|1559|2009
15393162793136|1264|2001
15393162793136|545|2002
15393162793136|547|2001
15393162793136|548|2002
15393162793136|549|2002
15393162794737|275|2000
15393162794737|278|1999
15393162794737|279|1999
15393162794737|283|1999
15393162794832|937|2006
15393162794832|908|2008
15393162796104|906|2007
15393162796104|911|2009
15393162797069|929|2005
17592186045280|1354|2007
17592186045280|1388|2010
17592186045280|1359|2012
17592186048873|811|2011
17592186048873|812|2010
17592186049053|673|2007
17592186049053|674|2007
17592186049053|677|2008
17592186049053|346|2008
17592186049053|671|2006
17592186050605|1079|2002
17592186054023|548|2007
17592186054023|538|2010
17592186054023|541|2011
17592186054023|543|2011
17592186054527|345|2004
19791209301102|1002|2004
19791209301812|1298|2004
19791209301812|1302|2007
19791209303757|524|2003
19791209305295|467|2003
19791209305295|454|2002
19791209305295|476|2003
19791209305515|1120|2002
19791209305515|1121|2002
21990232556263|440|2002
21990232556263|429|2000
21990232556263|414|2001
21990232559829|1440|2009
21990232559829|1457|2009
21990232559829|1475|2009
21990232559829|1494|2009
21990232559829|1466|2009
21990232560892|549|2006
21990232560892|539|2005
21990232565727|1141|2004
21990232565727|1164|2003
21990232566199|706|2001
21990232566199|708|2001
21990232566199|703|2001
24189255815682|384|2001
24189255815682|385|2001
24189255815682|370|2001
24189255815682|389|2002
24189255815682|391|2000
26388279069766|914|2009
26388279069766|930|2010
26388279069766|910|2010
26388279071427|548|2007
26388279071645|337|2004
26388279071645|930|2003
26388279071645|916|2003
26388279071645|919|2004
26388279071948|551|2008
26388279071948|538|2008
26388279075642|112|2004
26388279075642|115|2012
26388279076487|931|1999
26388279076487|919|1999
26388279076487|911|2000
26388279076989|7|2006
26388279076989|10|2006
26388279076989|11|2005
26388279077293|544|2003
26388279077293|546|2003
26388279077293|547|2002
26388279077293|549|2003
26388279077293|538|2004
28587302324835|1475|2008
28587302324835|1460|2008
28587302324835|806|2009
28587302324954|912|2005
28587302324954|928|2004
28587302324954|920|2004
28587302324954|924|2005
28587302324954|926|2005
28587302327686|675|2004
28587302332134|549|2010
30786325578075|915|2004
30786325578075|918|2004
30786325578075|926|2003
30786325578932|107|2010
30786325579731|399|2005
30786325581633|918|2005
30786325581633|1224|2005
30786325581633|937|2006
30786325581633|925|2005
30786325582723|41|2009
30786325582723|62|2011
30786325582894|1554|2004
30786325582894|1543|2003
30786325582894|1551|2003
32985348834655|778|2003
32985348836215|1094|2004
32985348836215|1080|2004
32985348836215|1082|2005
32985348836215|1101|2005
32985348838149|769|2006
32985348838149|759|2006
32985348838149|763|2006
32985348838149|765|2007
32985348838365|917|2005
32985348838365|906|2006
32985348838365|909|2007
32985348842097|546|2005
32985348842097|541|2005
32985348843116|1024|2009
32985348843116|1083|2009
32985348843116|1102|2010
32985348843116|1103|2010
32985348843116|1087|2010
32985348843759|809|2011
32985348843759|810|2009
32985348843759|811|2009
32985348843759|813|2009
32985348843821|964|2009
32985348843821|950|2009
32985348843972|544|2001
32985348843972|547|2006
32985348843972|548|2008
32985348843972|552|2006
32985348843972|541|2008
4428|1328|2010
4428|1540|2011
4428|981|2011
4428|439|2011
5080|544|2000
5080|548|2001
5080|549|2001
5080|553|2000
7309|931|2004
8048|278|2002
9259|933|2005
9259|910|2005
9923|548|2010
9923|553|2009
9923|1226|2011
9923|540|2009
2199023258028|897|2003
2199023258028|887|2002
2199023258028|891|2002
2199023258028|892|2002
2199023258944|944|2001
2199023258944|389|2001
2199023258944|390|2001
2199023258944|393|2001
2199023261598|3|2004
2199023261598|5|2003
2199023261598|6|2003
2199023261914|593|2013
2199023261914|605|2011
2199023261914|590|2012
2199023261914|606|2012
2199023262058|965|2011
2199023262058|957|2009
2199023263845|891|2009
2199023263845|894|2011
2199023263845|1231|2009
2199023264180|578|2009
2199023264180|1174|2010
2199023264180|584|2011
2199023264180|558|2011
2199023265508|1002|2003
4398046515173|548|2002
4398046515173|553|2004
4398046516369|48|2003
4398046516369|74|2004
4398046516369|46|2004
4398046520819|206|2005
4398046520819|207|2004
6597069767274|554|2000
6597069767274|539|1999
6597069767274|540|2001
6597069767274|541|2001
6597069767432|546|2010
6597069767432|553|2009
6597069767432|542|2009
6597069770977|1364|2006
6597069770977|183|2011
6597069770977|1383|2002
6597069770977|1387|2002
6597069770977|1358|2002
6597069772009|325|2007
6597069772009|319|2005
6597069772374|912|2012
6597069775113|791|2011
6597069775113|701|2009
8796093022449|466|2006
8796093030309|1155|2004
8796093030309|1144|2004
8796093030309|1165|2004
8796093030309|1151|2004
8796093031604|433|2008
8796093031604|418|2008
8796093031604|434|2007
8796093031604|429|2008
8796093031604|430|2008
10995116281668|373|2005
10995116281668|389|2005
10995116281668|392|2006
10995116281668|393|2005
10995116282060|1232|2003
10995116282060|1234|2004
10995116282060|1231|2004
10995116284246|1377|2002
10995116284246|1382|2010
10995116284246|315|2009
10995116284246|1373|2007
13194139534161|1116|2007
13194139538058|433|2009
13194139538058|425|2002
13194139539314|1497|2000
13194139539314|1468|1999
13194139540637|3|2007
13194139542623|1117|2008
13194139542623|1118|2008
13194139543072|953|2008
15393162792630|1557|2007
15393162796544|930|2007
15393162796544|911|2008
15393162798925|962|2005
15393162798925|952|2004
17592186046392|928|2008
17592186046392|931|2006
17592186046392|923|2007
17592186052424|1317|2008
17592186052424|1304|2009
19791209300634|896|2002
19791209300634|891|2003
19791209300634|892|2002
19791209300634|893|2003
19791209306546|73|2002
19791209306546|62|2002
21990232555524|1562|2008
21990232555524|1563|2007
21990232555524|1564|2008
21990232556707|1230|2008
21990232560137|448|2005
21990232560137|449|2004
21990232560137|482|2004
21990232560137|484|2006
21990232560137|445|2004
21990232566513|1088|2006
21990232566513|1105|2011
21990232566513|1076|2009
21990232566513|1044|2011
21990232566513|1071|2007
24189255814002|1557|2009
24189255814002|1560|2009
24189255815731|563|2009
24189255815731|564|2010
24189255815731|567|2009
24189255817181|306|2009
24189255817181|931|2006
24189255817181|935|2009
24189255817181|910|2010
24189255819037|916|2012
24189255819037|927|2011
24189255819389|205|2008
24189255819389|206|2009
26388279068427|176|2009
26388279068427|146|2007
26388279068427|139|2008
26388279068427|171|2007
26388279068427|173|2008
26388279069724|487|1998
26388279069724|478|2004
26388279076963|930|2004
26388279076963|86|2003
26388279076963|907|2000
28587302322870|809|2003
28587302322870|810|2003
28587302322870|813|2003
28587302328048|1017|2000
28587302328048|1018|1999
28587302328048|1022|1999
28587302330244|1557|2004
28587302330244|1561|2004
28587302330869|826|2005
28587302332703|908|2006
30786325577977|810|2000
30786325577977|811|2000
30786325578245|528|2007
30786325578245|529|2006
30786325578245|531|2007
30786325578245|525|2007
30786325579401|833|2005
30786325579401|835|2004
30786325579401|842|2004
30786325579401|829|2004
30786325582214|10|2009
30786325585405|802|2009
30786325585405|787|2009
30786325585405|788|2008
30786325585405|796|2009
30786325585405|797|2009
30786325588303|982|2005
30786325588303|985|2007
32985348833533|443|2007
32985348834423|167|2005
